frame_idx,timestamp_ns,blur,illumination,occlusion,soiled_frac,blur_z,blur_fault,illumination_z,illumination_fault,occlusion_z,occlusion_fault,any_fault
1634,163400000000,281.32738642482695,7.247912021852801,0.38276123046875,0.6172,-0.3078835709879353,False,-0.0989711994000884,False,0.27085003750712144,False,False
1635,163500000000,46.89773273478348,7.525773882498765,0.0,1.0,-0.49356691922501933,False,0.2536966586947923,False,-0.0289711764637852,False,False
1636,163600000000,47.06664143721196,7.493570109416066,0.0,1.0,-0.6234328710965034,False,0.45813740828266386,False,-0.2388460262434199,False,False
1637,163700000000,48.140896693070715,7.500014884265367,0.0,1.0,-0.7136242276802249,False,0.6097365796518327,False,-0.38575842108916414,False,False
1638,163800000000,46.59998362630208,7.488483690258175,0.0,1.0,-0.7777835012437545,False,0.7006642673705152,False,-0.48859709748118507,False,False
1639,163900000000,40.77808991337816,7.441258510104729,0.0,1.0,-0.8265688823272096,False,0.7020969961514222,False,-0.5605841709555998,False,False
1640,164000000000,38.718911130735606,7.427740658377184,0.0,1.0,-0.8620888271825295,False,0.6852908586163382,False,-0.61097512238769,False,False
1641,164100000000,35.89187963313791,7.393406165384484,0.0,1.0,-0.8888338960741579,False,0.628292701580543,False,-0.6462487883901532,False,False
1642,164200000000,59.420402199106746,6.794584442750486,0.00083984375,0.9992,-0.8918995592706901,False,-0.20052164569462327,False,-0.6702758239370863,False,False
1643,164300000000,70.31719423053994,6.940196214742258,0.00083984375,0.9992,-0.8867947952597911,False,-0.5888559561066128,False,-0.6870947488199395,False,False
1644,164400000000,59.36149631498588,6.9589206397831855,0.00083984375,0.9992,-0.8905113846912298,False,-0.8360215434486088,False,-0.6988679962379367,False,False
1645,164500000000,64.99177230753831,6.994258555543285,0.00083984375,0.9992,-0.8893666101851659,False,-0.9624816379221102,False,-0.7071092694305348,False,False
1646,164600000000,68.03291520063016,6.986462113933978,0.00083984375,0.9992,-0.8865416907598336,False,-1.0612750994769138,False,-0.7128781606653534,False,False
1647,164700000000,65.88875110090507,7.0087517967140975,0.00083984375,0.9992,-0.8859909745110663,False,-1.1010650559628687,False,-0.7169163845297264,False,False
1648,164800000000,52.78213764087293,6.994097050536854,0.00083984375,0.9992,-0.8943266171380554,False,-1.1482248709023082,False,-0.7197431412347877,False,False
1649,164900000000,54.12032614930404,6.942839078525916,0.00083984375,0.9992,-0.8992711359958045,False,-1.248766381868634,False,-0.7217218709283303,False,False
1650,165000000000,51.865998343743215,7.274376199893249,0.0007283528645832,0.9993,-0.9042323295036758,False,-0.8823629890717479,False,-0.723195199446084,False,False
1651,165100000000,49.466978447593576,7.256739229399965,0.0007283528645832,0.9993,-0.9093014734212982,False,-0.6491163807732112,False,-0.7242265294085116,False,False
1652,165200000000,49.66529449891448,7.270927226243838,0.0007283528645832,0.9993,-0.9127179146115667,False,-0.46715182688325363,False,-0.724948460382211,False,False
1653,165300000000,48.544135737352896,7.228590973347392,0.0007283528645832,0.9993,-0.915855442775951,False,-0.3955523912320376,False,-0.7254538120638004,False,False
1654,165400000000,49.8026147730483,7.278011151941273,0.0007283528645832,0.9993,-0.917214320213742,False,-0.28032434044050203,False,-0.725807558240913,False,False
1655,165500000000,45.14936395847532,7.128880024075993,0.0007283528645832,0.9993,-0.9212618087210287,False,-0.3961370009665855,False,-0.726055180564892,False,False
1656,165600000000,54.778401573387114,7.2146784405670275,0.0007283528645832,0.9993,-0.917687886545747,False,-0.36417103197982614,False,-0.7262285161916772,False,False
1657,165700000000,567.9560978846841,7.440262986040624,0.0013142903645833,0.9987,-0.5737175685848119,False,-0.0445992631787462,False,-0.7258862250922002,False,False
1658,165800000000,607.6282772137085,7.38544171760828,0.0015413411458333,0.9985,-0.3065404675806326,False,0.10687688174870773,False,-0.7254669662327539,False,False
1659,165900000000,672.1789315163269,7.464371396469709,0.0015413411458333,0.9985,-0.07656447473585132,False,0.31689581957549223,False,-0.7251734850311413,False,False
1660,166000000000,573.9156653910319,7.468837533992445,0.0015413411458333,0.9985,0.01903431744900815,False,0.46979297371036044,False,-0.7249680481900125,False,False
1661,166100000000,384.3304124482307,7.440466460328446,0.0015413411458333,0.9985,-0.040196604579965114,False,0.5394436073113215,False,-0.7248242424012223,False,False
1662,166200000000,336.2579793086787,7.496216601854038,0.0015413411458333,0.9985,-0.11364565949950445,False,0.6616468847558525,False,-0.7247235783490693,False,False
1663,166300000000,351.0371849781646,7.470973898237673,0.0015413411458333,0.9985,-0.15522591065138147,False,0.7139332651295173,False,-0.7246531135125621,False,False
1664,166400000000,109.96328531621232,7.3383416198109,0.0,1.0,-0.3447427219186537,False,0.5757977882659691,False,-0.7258233821775637,False,False
1665,166500000000,60.316776526222625,7.326508328361005,0.0,1.0,-0.5104392896517151,False,0.4635132249755885,False,-0.7266425702430647,False,False
1666,166600000000,55.63482313283217,7.280101111649141,0.0,1.0,-0.6295422600690925,False,0.3237750011981647,False,-0.7272160018889157,False,False
1667,166700000000,53.24467039913535,7.31914977857802,0.0,1.0,-0.7145047476111697,False,0.2774027776987654,False,-0.727617404041011,False,False
1668,166800000000,47.85040281923546,7.30883688711495,0.0,1.0,-0.7775678359396055,False,0.2313555375435165,False,-0.7278983855474781,False,False
1669,166900000000,52.89158447265558,7.315020270635611,0.0,1.0,-0.8183575941877327,False,0.2072687469775569,False,-0.7280950726020047,False,False
1670,167000000000,47.707740033149065,7.25841667626762,0.0,1.0,-0.8503597563981222,False,0.11583578111937883,False,-0.7282327535401736,False,False
1671,167100000000,84.04408964201544,7.232435342869082,0.0033105468749999,0.9967,-0.848583053476241,False,0.01760368589230117,False,-0.7257096430809127,False,False
1672,167200000000,89.77393380685382,7.2959080601050115,0.0026529947916666,0.9973,-0.8435267216351485,False,0.03246313420373844,False,-0.7244637572023285,False,False
1673,167300000000,88.51053870550527,7.3164683707243,0.002041015625,0.998,-0.8408279527750243,False,0.0699518591655853,False,-0.724075868727245,False,False
1674,167400000000,82.08154994869167,7.340566327115038,0.0018196614583333,0.9982,-0.8432166653618364,False,0.127941737145951,False,-0.7239794944091275,False,False
1675,167500000000,87.59471582081846,7.2441358549536226,0.0033097330729167,0.9967,-0.8412203021690878,False,0.04149265487450244,False,-0.7227330056142335,False,False
1676,167600000000,97.91361698661844,7.343170145659469,0.0013671874999999,0.9986,-0.8329566484178086,False,0.1114506860082194,False,-0.7233975125595388,False,False
1677,167700000000,72.87289292320611,7.338054304632427,0.0011710611979166,0.9988,-0.8438341950887575,False,0.15368146047851589,False,-0.7240178533590478,False,False
1678,167800000000,76.0364183791154,7.336561387236603,0.0006502278645833,0.9993,-0.8493434670982428,False,0.1812761636733331,False,-0.724864203952683,False,False
1679,167900000000,197.18450518077216,7.048279923611626,0.0018107096354166,0.9982,-0.7725879890753521,False,-0.17920297571147903,False,-0.7245384122425182,False,False
1680,168000000000,172.38772802187336,7.03702816061087,0.0018107096354166,0.9982,-0.7353589364225376,False,-0.44636197009361683,False,-0.7243103580454028,False,False
1681,168100000000,193.17492030884424,7.088034308840887,0.0018107096354166,0.9982,-0.6954667964177444,False,-0.566175390034211,False,-0.7241507201074222,False,False
1682,168200000000,240.0926331715478,7.056053125174297,0.0018107096354166,0.9982,-0.636323240087318,False,-0.6921782854036262,False,-0.7240389735508357,False,False
1683,168300000000,243.47768869927464,7.072645302816698,0.0018107096354166,0.9982,-0.5926703338285042,False,-0.7585210042830645,False,-0.7239607509612251,False,False
1684,168400000000,212.65306708890532,7.173862366140067,0.0018107096354166,0.9982,-0.5826240106744583,False,-0.6716128324301497,False,-0.7239059951484975,False,False
1685,168500000000,269.46289921542734,7.14684837700784,0.0018107096354166,0.9982,-0.5377903074116469,False,-0.646366600035917,False,-0.7238676660795884,False,False
1686,168600000000,358.4597860227796,7.2622932642761455,0.0896370442708333,0.9104,-0.44718816352655977,False,-0.47660176413189637,False,-0.6543478000765882,False,False
1687,168700000000,351.80579370943644,7.247904216280933,0.0897517903645833,0.9102,-0.38819423102086364,False,-0.3767231812341006,False,-0.6055931004420022,False,False
1688,168800000000,320.506618696528,7.242058454338322,0.08939208984375,0.9106,-0.3677249574513286,False,-0.3145096523511671,False,-0.5717494255712586,False,False
1689,168900000000,352.6782441379123,7.264468018291211,0.0889379882812499,0.9111,-0.33198945802644986,False,-0.24143677848826017,False,-0.5484181633413637,False,False
1690,169000000000,312.0994683827294,7.243286182164402,0.0893977864583333,0.9106,-0.3339757363580402,False,-0.21819170458942444,False,-0.53172246212544,False,False
1691,169100000000,330.9902959880028,7.217271068252771,0.0892919921874999,0.9107,-0.32279616959416746,False,-0.23619367600842014,False,-0.5201191815311956,False,False
1692,169200000000,369.16880778070026,7.272612793585131,0.0887150065104166,0.9113,-0.2895664811946266,False,-0.1758852885995119,False,-0.5124534279778667,False,False
1693,169300000000,406.1716163164669,7.264198380334701,0.0885660807291667,0.9114,-0.24168402090270263,False,-0.14475495746881947,False,-0.5072052387752524,False,False
1694,169400000000,54.01626003515455,7.444483377619086,0.0021305338541666,0.9979,-0.4424905642504469,False,0.1145521294784496,False,-0.5719240740724516,False,False
1695,169500000000,38.93899169219269,7.420696287741836,0.0021305338541666,0.9979,-0.5930875628660298,False,0.26472886986304417,False,-0.617227258780491,False,False
1696,169600000000,37.2863988478654,7.385878379263707,0.0021305338541666,0.9979,-0.6996050976048619,False,0.3239818532875081,False,-0.6489394880761186,False,False
1697,169700000000,44.113512368509504,7.371290708161491,0.0021305338541666,0.9979,-0.7696246088118681,False,0.34624046411431997,False,-0.6711380485830579,False,False
1698,169800000000,34.618564438618556,7.323276444144906,0.0021305338541666,0.9979,-0.8249562074759084,False,0.29856526322508564,False,-0.6866770409379154,False,False
1699,169900000000,43.156594139093166,7.41892441845645,0.0021305338541666,0.9979,-0.8580071193600415,False,0.39120372033522427,False,-0.6975543355863157,False,False
1700,170000000000,44.21709380520119,7.400020372482011,0.0021305338541666,0.9979,-0.880437100925611,False,0.4311455693793173,False,-0.7051684418401959,False,False
1701,170100000000,69.70146561582817,7.281629555864358,0.0384863281249999,0.9615,-0.8791807803984182,False,0.3031312859022858,False,-0.6817316083960709,False,False
1702,170200000000,67.04460246371958,7.260890221215986,0.037958984375,0.962,-0.8800692334609931,False,0.18619832172762418,False,-0.6657430884195872,False,False
1703,170300000000,67.29165852685504,7.247977187925549,0.0382071940104166,0.9618,-0.8805267594362053,False,0.08733301511203478,False,-0.6543547272948553,False,False
1704,170400000000,61.67511471013957,7.210588424353143,0.0383414713541666,0.9617,-0.8845842773335554,False,-0.0311303986446112,False,-0.646276626873783,False,False
1705,170500000000,68.57605875616007,7.279935565084992,0.0381925455729166,0.9618,-0.8828326499007593,False,-0.02269363409263406,False,-0.6407397948637481,False,False
1706,170600000000,60.215559082030595,7.180823585472593,0.0389339192708333,0.9611,-0.8871695893528486,False,-0.14736263861511043,False,-0.6362773967333567,False,False
1707,170700000000,73.57142004680567,7.270676657509076,0.03880859375,0.9612,-0.8813184536137798,False,-0.11625431829810773,False,-0.6332528825002589,False,False
1708,170800000000,66.16941566569011,7.21581701507756,0.0387646484375,0.9612,-0.88214795423451,False,-0.1667531430039165,False,-0.6311704944899574,False,False
1709,170900000000,147.07893147540025,6.995397065894794,0.2536759440104167,0.7463,-0.8288913918306609,False,-0.4924938310289397,False,-0.459663163086998,False,False
1710,171000000000,154.37774431187245,7.015912775928419,0.2537247721354166,0.7463,-0.7867551661905008,False,-0.6934839603921726,False,-0.33956939560174093,False,False
1711,171100000000,287.7973266349733,7.033882889931032,0.2536612955729166,0.7463,-0.6684823835050147,False,-0.8105023855063368,False,-0.25555398451620215,False,False
1712,171200000000,127.48222398638656,6.879810752165397,0.2540974934895833,0.7459,-0.6923651465740134,False,-1.0953970958177848,False,-0.19639805292786755,False,False
1713,171300000000,130.50005953771804,6.827629003192517,0.2535750325520833,0.7464,-0.7070750121624869,False,-1.3635700603542489,False,-0.1554023007001186,False,False
1714,171400000000,163.05920802114738,7.02744086708662,0.2537955729166666,0.7462,-0.695707052215367,False,-1.2880496765179859,False,-0.12653077045130628,False,False
1715,171500000000,196.14966308190824,6.993077372761377,0.2533723958333334,0.7466,-0.6657310828587532,False,-1.280457476300541,False,-0.10665554030474558,False,False
1716,171600000000,126.16364902813964,6.900330359940385,0.0016560872395833,0.9983,-0.6913166162413859,False,-1.3973321720533713,False,-0.2919146934490495,False,False
1717,171700000000,129.97738246343138,6.9128992532829105,0.0013533528645833,0.9986,-0.7066888303906583,False,-1.4625856133883717,False,-0.4218356407698126,False,False
1718,171800000000,126.50055337905616,6.9056022314612155,0.0013533528645833,0.9986,-0.7197628632710991,False,-1.5178764588493536,False,-0.5127803038943467,False,False
1719,171900000000,126.67438060248628,6.903077793528389,0.0013533528645833,0.9986,-0.7287990216077803,False,-1.5599058628218836,False,-0.5764415680815206,False,False
1720,172000000000,114.18872719783518,6.948992834369543,0.0013533528645833,0.9986,-0.7434322894624206,False,-1.5288358315517427,False,-0.6210044530125424,False,False
1721,172100000000,129.28687092253304,6.936316390746534,0.0013533528645833,0.9986,-0.7436292682040767,False,-1.5237873471050574,False,-0.6521984724642576,False,False
1722,172200000000,155.6655289194319,7.004207735198662,0.0013533528645833,0.9986,-0.7262147874394826,False,-1.4308101876572612,False,-0.6740342860804581,False,False
1723,172300000000,127.10802563221188,6.9068296677775125,0.0016560872395833,0.9983,-0.7330268210102177,False,-1.494016579046488,False,-0.6890798154920483,False,False
1724,172400000000,39.81433892144097,7.359713461487524,7.568359374998668e-05,0.9999,-0.7958804863241309,False,-0.9416108426880813,False,-0.7008621885332665,False,False
1725,172500000000,44.51436599588328,7.364092881768705,7.731119791665186e-05,0.9999,-0.8367506528075687,False,-0.5491571749153746,False,-0.7091085618120131,False,False
1726,172600000000,39.851962076186474,7.348451316779485,8.300781250003553e-05,0.9999,-0.8684621341253352,False,-0.2950465339539417,False,-0.7148765156317639,False,False
1727,172700000000,39.02482657480174,7.332927102160069,0.00012939453125,0.9999,-0.8912105472252655,False,-0.13762140891570288,False,-0.7188773795775633,False,False
1728,172800000000,40.55542139176262,7.309389444326012,5.6966145833836634e-06,1.0,-0.9061159782063947,False,-0.058433428472335174,False,-0.7217758609476927,False,False
1729,172900000000,42.31881407745083,7.319981904748992,4.069010416718477e-06,1.0,-0.9153764179420362,False,0.010953158716990721,False,-0.7238060857568898,False,False
1730,173000000000,43.289890134090186,7.376371031149207,0.0001806640624999,0.9998,-0.9212125714966324,False,0.13381343211841473,False,-0.7250875113868066,False,False
1731,173100000000,107.56511230316164,7.345479478741629,0.0931412760416666,0.9069,-0.8825291294562077,False,0.1791176530764952,False,-0.652428950513026,False,False
1732,173200000000,110.09575274801188,7.326879315403843,0.0931884765624999,0.9068,-0.8537668312185004,False,0.18632588595800198,False,-0.6015306102483003,False,False
1733,173300000000,131.36206245914033,7.396151125243165,0.0931884765624999,0.9068,-0.8194826144457833,False,0.2826335587290983,False,-0.5659017720629923,False,False
1734,173400000000,133.10801832368574,7.361714457388679,0.0931884765624999,0.9068,-0.7943219032190503,False,0.30468045898424173,False,-0.5409615853332767,False,False
1735,173500000000,109.13858069826762,7.339736976015049,0.0931884765624999,0.9068,-0.792658675383043,False,0.29115913123923937,False,-0.5235034546224757,False,False
1736,173600000000,100.63547200282414,7.327088158124063,0.0931884765624999,0.9068,-0.7971523866327136,False,0.2650300598018222,False,-0.511282763124915,False,False
1737,173700000000,83.09151692123149,7.329986105793877,0.0931884765624999,0.9068,-0.8119717367763227,False,0.250557601075327,False,-0.5027282790766227,False,False
1738,173800000000,108.66999185815386,7.321530690173118,0.0931884765624999,0.9068,-0.8053253580090748,False,0.22928732147820635,False,-0.4967401402428179,False,False
1739,173900000000,140.11169976128474,6.932787727468138,0.1992879231770833,0.8007,-0.779751572265368,False,-0.2977499653924696,False,-0.4085967142622585,False,False
1740,174000000000,146.12142168105376,6.961459867561556,0.1992879231770833,0.8007,-0.7578510517181603,False,-0.6289020529672645,False,-0.3468963160758669,False,False
1741,174100000000,173.73946042246223,7.052138793436935,0.1992879231770833,0.8007,-0.724143637182,False,-0.7412438724618245,False,-0.30370603734539275,False,False
1742,174200000000,183.93101384636495,7.181227929116865,0.1992879231770833,0.8007,-0.6937669847108731,False,-0.649815104317636,False,-0.2734728422340609,False,False
1743,174300000000,238.64135334184368,7.243890279409195,0.1992879231770833,0.8007,-0.6360990538682049,False,-0.5032606668139491,False,-0.25230960565612864,False,False
1744,174400000000,211.64750895167387,7.2561408482779965,0.1992879231770833,0.8007,-0.6136932133479853,False,-0.384533090362261,False,-0.237495340051576,False,False
1745,174500000000,407.1545262774997,7.270395661799423,0.1992879231770833,0.8007,-0.4679187048666433,False,-0.2826438313610014,False,-0.22712535412838913,False,False
1746,174600000000,320.14073323538497,7.244526153941424,0.0888972981770833,0.9111,-0.4237755494242682,False,-0.24540304500925408,False,-0.3072135095840096,False,False
1747,174700000000,331.9654800155534,7.237472922339661,0.0888972981770833,0.9111,-0.3850071510352628,False,-0.22862675049524026,False,-0.36327521840294397,False,False
1748,174800000000,328.8784763764673,7.351040909942212,0.0888972981770833,0.9111,-0.35992336518634505,False,-0.06726358617446067,False,-0.402518414576198,False,False
1749,174900000000,351.51354650470944,7.325026280863524,0.0888972981770833,0.9111,-0.3273033335486583,False,0.01141774444341439,False,-0.4299886518974758,False,False
1750,175000000000,336.1920238758696,7.284563690648217,0.0888972981770833,0.9111,-0.31466425653971475,False,0.01318737431690174,False,-0.44921781802237026,False,False
1751,175100000000,311.60708528745903,7.295074517864165,0.0888972981770833,0.9111,-0.32217572715682924,False,0.028273568716957125,False,-0.4626782343097964,False,False
1752,175200000000,319.6759734352688,7.313096168020387,0.0888972981770833,0.9111,-0.3220647163191305,False,0.06257646636700438,False,-0.4721005257109947,False,False
1753,175300000000,347.29326482931174,7.325978294611838,0.0888972981770833,0.9111,-0.30361045586475754,False,0.10356000849013601,False,-0.47869612969183356,False,False
1754,175400000000,238.59957454883784,7.512529258003932,0.0945841471354166,0.9054,-0.36301728329564326,False,0.3780194188226402,False,-0.47881330420741236,False,False
1755,175500000000,321.69596257204415,7.480477244739063,0.0945841471354166,0.9054,-0.3493097043199396,False,0.5279141904315693,False,-0.47889532636831755,False,False
1756,175600000000,248.66370657030672,7.570314894984747,0.0945841471354166,0.9054,-0.38831008115273685,False,0.7511968366548298,False,-0.4789527418809512,False,False
1757,175700000000,220.8818928158972,7.550742095928716,0.0945841471354166,0.9054,-0.43409637102500614,False,0.8817085716102726,False,-0.47899293273979476,False,False
1758,175800000000,280.19241105635894,7.545343802719725,0.0945841471354166,0.9054,-0.42668153969077444,False,0.965954823091435,False,-0.47902106634098524,False,False
1759,175900000000,249.83236949791117,7.5438507439876785,0.0945841471354166,0.9054,-0.44169273729669944,False,1.0229601739909249,False,-0.4790407598618186,False,False
1760,176000000000,251.26579245296057,7.531583257834906,0.0945841471354166,0.9054,-0.45124677561418414,False,1.0467021618033545,False,-0.47905454532640196,False,False
1761,176100000000,479.48001855386025,7.327153089741906,0.43449951171875,0.5655,-0.30608079710366043,False,0.7939957251353045,False,-0.21010442757563388,False,False
1762,176200000000,491.2248159501712,7.356143354201059,0.4360196940104166,0.564,-0.19664962090773894,False,0.6552943445636328,False,-0.020636493150919998,False,False
1763,176300000000,420.8743855593973,7.252857177380834,0.4368937174479167,0.5631,-0.16685899222816725,False,0.4221293565712543,False,0.11268263645340074,False,False
1764,176400000000,596.3148942336235,7.271607626480185,0.43751708984375,0.5625,-0.029267392104907208,False,0.28361658023005165,False,0.20649927376709393,False,False
1765,176500000000,448.28201006412246,7.349849991198731,0.4347355143229167,0.5653,-0.03145439160082023,False,0.28973777349399304,False,0.26996998405520983,False,False
1766,176600000000,638.0588663176159,7.239779856056704,0.4385831705729166,0.5614,0.09329227820312432,False,0.14901108441917307,False,0.317443958907911,False,False
1767,176700000000,557.0043692821654,7.2023613057943505,0.43949951171875,0.5605,0.12668126368225446,False,0.001205460567925982,False,0.3514008009145837,False,False
1768,176800000000,561.438301593462,7.200413195902254,0.4401611328125,0.5598,0.15300389322942418,False,-0.10482500686498972,False,0.3756941013874184,False,False
1769,176900000000,617.5497102228794,7.109977454445184,0.4409440104166666,0.5591,0.20876627979101336,False,-0.29819059339284093,False,0.39331886761947743,False,False
1770,177000000000,652.4272283930355,7.077526394207197,0.4416569010416666,0.5583,0.2710074600349885,False,-0.4762990426607167,False,0.40622028232842755,False,False
1771,177100000000,227.1928252479526,6.952861066179666,0.2972884114583333,0.7027,0.031625203886137904,False,-0.765214868625872,False,0.3010189682061357,False,False
1772,177200000000,206.40424951235457,6.992651254101907,0.2972884114583333,0.7027,-0.14977509911295628,False,-0.915034499351519,False,0.2273780483205315,False,False
1773,177300000000,193.2743012261285,7.110604311963916,0.2972884114583333,0.7027,-0.28549198221285954,False,-0.8645113868320551,False,0.17582940440060849,False,False
1774,177400000000,188.3925102175812,7.197517127571311,0.2972884114583333,0.7027,-0.3837421453880652,False,-0.7146422153960864,False,0.13974535365666238,False,False
1775,177500000000,199.06675766620367,6.838435574030579,0.2972884114583333,0.7027,-0.4454146125854523,False,-1.0828045641435604,False,0.11448651813590004,False,False
1776,177600000000,164.12074218260182,6.9333441889881975,0.2972884114583333,0.7027,-0.5118384274046469,False,-1.2154811769948486,False,0.0968053332713665,False,False
1777,177700000000,270.6940022652918,7.085265999173181,0.2972884114583333,0.7027,-0.48742122283358463,False,-1.108205935000775,False,0.08442850386619304,False,False
1778,177800000000,198.82198133105965,6.91948244130132,0.2972884114583333,0.7027,-0.5181528410343084,False,-1.251524248836051,False,0.07576472328257156,False,False
1779,177900000000,209.8277408845584,7.1365291980344665,0.2972884114583333,0.7027,-0.5323417385088537,False,-1.06589955868473,False,0.06970007687403658,False,False
1780,178000000000,459.4168882255548,7.175861330599509,0.2972884114583333,0.7027,-0.3761972832623602,False,-0.8841442915978619,False,0.06545482438806204,False,False
1781,178100000000,984.5106155224104,7.411573966972801,0.1959635416666666,0.804,0.08250133796174623,False,-0.4463767952933473,False,-0.017690672862524248,False,False
1782,178200000000,396.3912311823839,7.376273197971697,0.1959635416666666,0.804,0.01225558169780248,False,-0.1864464256750536,False,-0.07589252093793465,False,False
1783,178300000000,349.55287740240885,7.397209017779219,0.1959635416666666,0.804,-0.06808270045976621,False,0.023086657501668224,False,-0.11663381459072195,False,False
1784,178400000000,184.52252755355576,7.270790762624655,0.1959635416666666,0.804,-0.234130735630882,False,0.0032105163792176938,False,-0.14515272014767308,False,False
1785,178500000000,453.8010330622964,7.3453944334746115,0.1959635416666666,0.804,-0.17118637273229237,False,0.08758356946191101,False,-0.16511595403753881,False,False
1786,178600000000,660.7949991686285,7.407166929323159,0.1959635416666666,0.804,0.010608520116523782,False,0.22802667071873445,False,-0.1790902177604448,False,False
1787,178700000000,363.7335100140863,7.3976608955869665,0.1959635416666666,0.804,-0.05979984694302292,False,0.3138131498548787,False,-0.18887220236647906,False,False
1788,178800000000,305.82008156108594,7.008716564845859,0.1959635416666666,0.804,-0.1476213142220147,False,-0.13854969753532742,False,-0.19571959159070298,False,False
1789,178900000000,203.9408442019754,7.308393142925636,0.1959635416666666,0.804,-0.27688681232212997,False,-0.06039580439001557,False,-0.20051276404765978,False,False
1790,179000000000,419.988975132062,7.175357291847975,0.1959635416666666,0.804,-0.2236141785466007,False,-0.18095570772670658,False,-0.2038679847675295,False,False
1791,179100000000,1115.0368652857878,7.461458202533851,0.7394270833333334,0.2606,0.27616171176328536,False,0.11157502952176492,False,0.22380166258396011,False,False
1792,179200000000,851.7336081186766,7.424094286474407,0.7402327473958333,0.2598,0.4508027792605982,False,0.2671215817412218,False,0.523807901532564,False,False
1793,179300000000,1048.0232550787762,7.446697990614132,0.74048095703125,0.2595,0.703662708587862,False,0.4057833412671053,False,0.7340086659377798,False,False
1794,179400000000,709.4655416877507,7.486478625136798,0.7407470703125,0.2593,0.6553882686764323,False,0.5552554342914803,False,0.8813597645137919,False,False
1795,179500000000,1113.0065025895833,7.461467998576411,0.7395060221354166,0.2605,0.8901124209539086,False,0.6269357346973803,False,0.983523547811035,False,False
1796,179600000000,1007.908128204759,7.46042098547805,0.7411344401041666,0.2589,0.9844868419301476,False,0.6757325611439059,False,1.0563266901503425,False,False
1797,179700000000,943.857240909099,7.488898214509825,0.7416512044270833,0.2583,1.0079294595679182,False,0.7474075679773596,False,1.1076977821965714,False,False
1798,179800000000,844.961290506869,7.477585206367886,0.7421004231770834,0.2579,0.9585339008256397,False,0.7826757887455197,False,1.1440129932582386,False,False
1799,179900000000,1105.432431117691,7.379424974237891,0.7425675455729166,0.2574,1.0972745743333736,False,0.678042680050951,False,1.1698032539818806,False,False
1800,180000000000,1045.810373631276,7.472580794585598,0.7427636718749999,0.2572,1.1547205132487786,False,0.7275273219524167,False,1.1880116224262252,False,False
1801,180100000000,109.45172445614864,7.677665630635819,0.00481201171875,0.9952,0.5718793820822793,False,1.0323548894889423,False,0.6168494618185217,False,False
1802,180200000000,92.96803442306252,7.677529500684326,0.00481201171875,0.9952,0.15292233863560067,False,1.245554842823929,False,0.2170359493931291,False,False
1803,180300000000,93.34948018853864,7.676933001959256,0.00481201171875,0.9952,-0.14009377766563502,False,1.3940089549462926,False,-0.06283350930464565,False,False
1804,180400000000,98.2552033699645,7.67252743363315,0.00481201171875,0.9952,-0.34194078959717616,False,1.4921227324574653,False,-0.25874213039308797,False,False
1805,180500000000,105.72541501336627,7.657466191391787,0.00481201171875,0.9952,-0.4782630171811326,False,1.5409599944619135,False,-0.39587816515499763,False,False
1806,180600000000,101.5296189212137,7.666543997617828,0.00481201171875,0.9952,-0.5764804602995994,False,1.5871056027350572,False,-0.4918733894883343,False,False
1807,180700000000,99.39211362684505,7.676327321749702,0.00481201171875,0.9952,-0.6466549670606777,False,1.632296535556513,False,-0.55907004652167,False,False
1808,180800000000,97.35986111884051,7.6825991472529935,0.00481201171875,0.9952,-0.6971293831401949,False,1.6721929836628067,False,-0.606107706445005,False,False
1809,180900000000,278.4889588943951,7.683497690112613,0.0048111979166666,0.9952,-0.6119381256824982,False,1.7013042795648605,False,-0.6390347123163926,False,False
1810,181000000000,270.99633660617866,7.749754423246256,0.0048111979166666,0.9952,-0.5572898382791143,False,1.8089718939215798,False,-0.662083616426364,False,False
1811,181100000000,280.8274983892116,7.706591508492387,0.0048111979166666,0.9952,-0.5124943794923877,False,1.8274743890532141,False,-0.678217849303344,False,False
1812,181200000000,280.0687534316639,7.702353606482123,0.0048111979166666,0.9952,-0.48164242743353736,False,1.834842926087177,False,-0.6895118123172299,False,False
1813,181300000000,275.70706620042523,7.681944998913551,0.0048111979166666,0.9952,-0.4629483288090822,False,1.8131136515341868,False,-0.6974175864269502,False,False
1814,181400000000,259.3574518105163,7.622239850113477,0.0048111979166666,0.9952,-0.46074149743429277,False,1.7192448145704455,False,-0.7029516283037541,False,False
1815,181500000000,280.9254339897626,7.690092883990027,0.0048111979166666,0.9952,-0.44484537452696443,False,1.7429293768937297,False,-0.7068254576175171,False,False
1816,181600000000,97.57360535138449,7.671265713889595,0.0061149088541666,0.9939,-0.5557204428987347,False,1.7347047794452028,False,-0.7085055702020975,False,False
1817,181700000000,87.45377570969266,7.628519288724846,0.0061149088541666,0.9939,-0.640066728031473,False,1.6726314291027082,False,-0.7096816490113037,False,False
1818,181800000000,92.82314262728626,7.634322328820662,0.0061149088541666,0.9939,-0.6955363494825753,False,1.6368252792570461,False,-0.7105049041777479,False,False
1819,181900000000,88.47602820485434,7.642884036599618,0.0061149088541666,0.9939,-0.7372576555643213,False,1.6230405670951744,False,-0.711081182794259,False,False
1820,182000000000,91.18363230891757,7.6278806604667775,0.0061149088541666,0.9939,-0.7646609293473217,False,1.593625121835919,False,-0.7114845778258168,False,False
