frame_idx,joint_fixed,joint_model_derived,decoupled_fixed,decoupled_model_derived,memoryless
990,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
991,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
992,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
993,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
994,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
995,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
996,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
997,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
998,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
999,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1000,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1001,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1002,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1003,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1004,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1005,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1006,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1007,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1008,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1009,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1010,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1011,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1012,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1013,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1014,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1015,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1016,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1017,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1018,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1019,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1020,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1021,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1022,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1023,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1024,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1025,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1026,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1027,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1028,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1029,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1030,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1031,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1032,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1033,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1034,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1035,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1036,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1037,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1038,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1039,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1040,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1041,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1042,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1043,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1044,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1045,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1046,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1047,C1,C1,C1,C1,C1
1048,C1,C1,C1,C1,C1
1049,C1,C1,C1,C1,C1
1050,C1,C1,C1,C1,C1
1051,C1,C1,C1,C1,C1
1052,C1,C1,C1,C1,C1
1053,C1,C1,C1,C1,C1
1054,C1,C1,C1,C1,C1
1055,C1,ABSTAIN,C1,C1,C1
1056,C1,ABSTAIN,C1,C1,C1
1057,C1,ABSTAIN,C1,C1,C1
1058,ABSTAIN,ABSTAIN,C1,C1,C1
1059,ABSTAIN,ABSTAIN,C1,C1,C1
1060,ABSTAIN,ABSTAIN,C1,C1,C1
1061,ABSTAIN,ABSTAIN,C1,C1,C1
1062,ABSTAIN,ABSTAIN,C1,C1,C1
1063,ABSTAIN,ABSTAIN,C1,C1,C1
1064,ABSTAIN,ABSTAIN,C1,C1,C1
1065,ABSTAIN,ABSTAIN,C1,C1,C1
1066,ABSTAIN,ABSTAIN,C1,C1,C4
1067,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1068,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1069,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1070,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1071,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1072,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1073,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1074,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1075,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1076,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1077,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1078,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1079,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1080,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1081,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1082,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1083,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1084,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1085,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1086,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1087,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1088,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1089,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1090,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1091,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1092,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1093,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1094,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1095,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1096,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1097,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1098,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1099,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1100,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1101,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1102,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1103,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1104,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1105,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1106,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1107,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1108,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1109,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1110,C1,C1,C1,C1,C1
1111,C1,C1,C1,C1,C1
1112,C1,C1,C1,C1,C1
1113,C1,C1,C1,C1,C1
1114,C1,C1,C1,C1,C1
1115,C1,C1,C1,C1,C1
1116,C1,C1,C1,C1,C1
1117,C1,C1,C1,C1,C1
1118,C1,C1,C1,C1,C1
1119,C1,C1,C1,C1,C1
1120,C1,C1,C1,C1,C1
1121,C1,C1,C1,C1,C1
1122,C1,C1,C1,C1,C1
1123,C1,C1,C1,C1,C1
1124,C1,C1,C1,C1,C1
1125,C1,C1,C1,C1,C1
1126,C1,C1,C1,C1,C1
1127,C1,C1,C1,C1,C1
1128,C1,C1,C1,C1,C1
1129,C1,C1,C1,C1,C1
1130,C1,C1,C1,C1,C1
1131,C1,C1,C1,C1,C1
1132,C1,C1,C1,C1,C1
1133,C1,C1,C1,C1,C1
1134,C1,C1,C1,C1,C1
1135,C1,C1,C1,C1,C1
1136,C1,C1,C1,C1,C1
1137,C1,C1,C1,C1,C1
1138,C1,C1,C1,C1,C1
1139,C1,C1,C1,C1,C1
1140,C1,C1,C1,C1,C1
1141,C1,C1,C1,C1,C1
1142,C1,C1,C1,C1,C1
1143,C1,C1,C1,C1,C1
1144,C1,C1,C1,C1,C1
1145,C1,C1,C1,C1,C1
1146,C1,C1,C1,C1,C1
1147,C1,C1,C1,C1,C1
1148,C1,C1,C1,C1,C1
1149,C1,C1,C1,C1,C1
1150,C1,C1,C1,C1,C1
1151,C1,C1,C1,C1,C1
1152,C1,C1,C1,C1,C1
1153,C1,C1,C1,C1,C1
1154,C1,C1,C1,C1,C1
1155,C1,C1,C1,C1,C1
1156,C1,C1,C1,C1,C1
1157,C1,C1,C1,C1,C1
1158,C1,C1,C1,C1,C1
1159,C1,C1,C1,C1,C1
1160,C1,C1,C1,C1,C1
1161,C1,C1,C1,C1,C1
1162,C1,C1,C1,C1,C1
1163,C1,C1,C1,C1,C1
1164,C1,C1,C1,C1,C1
1165,C1,C1,C1,C1,C1
1166,C1,C1,C1,C1,C1
1167,C1,C1,C1,C1,C1
1168,C1,C1,C1,C1,C1
1169,C1,C1,C1,C1,C1
1170,C1,C1,C1,C1,C1
1171,C1,C1,C1,C1,C1
1172,C1,C1,C1,C1,C1
1173,C1,C1,C1,C1,C1
1174,C1,C1,C1,C1,C1
1175,C1,C1,C1,C1,C1
1176,C1,C1,C1,C1,C1
1177,C1,C1,C1,C1,C1
1178,C1,C1,C1,C1,C1
1179,C1,C1,C1,C1,C1
1180,C1,C1,C1,C1,C1
1181,C1,C1,C1,C1,C1
1182,C1,C1,C1,C1,C1
1183,C1,C1,C1,C1,C1
1184,C1,C1,C1,C1,C1
1185,C1,C1,C1,C1,C1
1186,C1,C1,C1,C1,C1
1187,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1188,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1189,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1190,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1191,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1192,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1193,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1194,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1195,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1196,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1197,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1198,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1199,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1200,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1201,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1202,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1203,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1204,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1205,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1206,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1207,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1208,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1209,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1210,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1211,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1212,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1213,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1214,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1215,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1216,C1,C1,C1,C1,C1
1217,C1,C1,C1,C1,C1
1218,C1,C1,C1,C1,C1
1219,C1,C1,C1,C1,C1
1220,C1,C1,C1,C1,C1
1221,C1,C1,C1,C1,C1
1222,C1,C1,C1,C1,C1
1223,C1,C1,C1,C1,C1
1224,C1,C1,C1,C1,C1
1225,C1,C1,C1,C1,C1
1226,C1,C1,C1,C1,C1
1227,C1,C1,C1,C1,C1
1228,C1,C1,C1,C1,C1
1229,C1,C1,C1,C1,C1
1230,C1,C1,C1,C1,C1
1231,C1,C1,C1,C1,C1
1232,C1,C1,C1,C1,C1
1233,C1,C1,C1,C1,C1
1234,C1,C1,C1,C1,C1
1235,C1,C1,C1,C1,C1
1236,C1,C1,C1,C1,C1
1237,C1,C1,C1,C1,C1
1238,C1,C1,C1,C1,C1
1239,C1,C1,C1,C1,C1
1240,C1,C1,C1,C1,C1
1241,C1,C1,C1,C1,C1
1242,C1,C1,C1,C1,C1
1243,C1,C1,C1,C1,C1
1244,C1,C1,C1,C1,C1
1245,C1,C1,C1,C1,C1
1246,C1,C1,C1,C1,C1
1247,C1,C1,C1,C1,C1
1248,C1,C1,C1,C1,C1
1249,C1,C1,C1,C1,C1
1250,C1,C1,C1,C1,C1
1251,C1,C1,C1,C1,C1
1252,C1,C1,C1,C1,C1
1253,C1,C1,C1,C1,C1
1254,C1,C1,C1,C1,C1
1255,C1,C1,C1,C1,C1
1256,C1,C1,C1,C1,C1
1257,C1,C1,C1,C1,C1
1258,C1,C1,C1,C1,C1
1259,C1,C1,C1,C1,C1
1260,C1,C1,C1,C1,C1
1261,C1,C1,C1,C1,C1
1262,C1,C1,C1,C1,C1
1263,C1,C1,C1,C1,C1
1264,C1,C1,C1,C1,C1
1265,C1,C1,C1,C1,C1
1266,C1,C1,C1,C1,C1
1267,C1,C1,C1,C1,C1
1268,C1,C1,C1,C1,C1
1269,C1,C1,C1,C1,C1
1270,C1,C1,C1,C1,C1
1271,C1,C1,C1,C1,C1
1272,C1,C1,C1,C1,C1
1273,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1274,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1275,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1276,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1277,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1278,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1279,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1280,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1281,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1282,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1283,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1284,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1285,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1286,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1287,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1288,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1289,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1290,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1291,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1292,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1293,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1294,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1295,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1296,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1297,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1298,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1299,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1300,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1301,C1,C1,C1,C1,C1
1302,C1,C1,C1,C1,C1
1303,C1,C1,C1,C1,C1
1304,C1,C1,C1,C1,C1
1305,C1,ABSTAIN,C1,C1,C1
1306,C1,ABSTAIN,C1,C1,C1
1307,C1,ABSTAIN,C1,C1,C1
1308,C1,ABSTAIN,C1,C1,C1
1309,C1,ABSTAIN,C1,C1,C1
1310,C1,ABSTAIN,C1,C1,C1
1311,C1,ABSTAIN,C1,ABSTAIN,C4
1312,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1313,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1314,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1315,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1316,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1317,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1318,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1319,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1320,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1321,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1322,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1323,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1324,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1325,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1326,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1327,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1328,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1329,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1330,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1331,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1332,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1333,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1334,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1335,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1336,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1337,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1338,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1339,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1340,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1341,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1342,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1343,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1344,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1345,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1346,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1347,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1348,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1349,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1350,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1351,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1352,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1353,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1354,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1355,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1356,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1357,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1358,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1359,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1360,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1361,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1362,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1363,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1364,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1365,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1366,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1367,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1368,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1369,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1370,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1371,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1372,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1373,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1374,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1375,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1376,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1377,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1378,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1379,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1380,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1381,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1382,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1383,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1384,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C4
1385,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1386,ABSTAIN,ABSTAIN,C1,C1,C1
1387,ABSTAIN,ABSTAIN,C1,C1,C1
1388,C1,C1,C1,C1,C1
1389,C1,C1,C1,C1,C1
1390,C1,ABSTAIN,C1,C1,C1
1391,C1,ABSTAIN,C1,C1,C1
1392,C1,ABSTAIN,C1,C1,C1
1393,C1,ABSTAIN,C1,C1,C1
1394,C1,C1,C1,C1,C1
1395,C1,C1,C1,C1,C1
1396,C1,C1,C1,C1,C1
1397,C1,C1,C1,C1,C1
1398,C1,C1,C1,C1,C1
1399,C1,C1,C1,C1,C1
1400,C1,C1,C1,C1,C1
1401,C1,C1,C1,C1,C1
1402,C1,C1,C1,C1,C1
1403,C1,C1,C1,C1,C1
1404,C1,C1,C1,C1,C1
1405,C1,C1,C1,C1,C1
1406,C1,C1,C1,C1,C1
1407,C1,C1,C1,C1,C1
1408,C1,C1,C1,C1,C1
1409,C1,C1,C1,C1,C1
1410,C1,C1,C1,C1,C1
1411,C1,C1,C1,C1,C1
1412,C1,C1,C1,C1,C1
1413,C1,C1,C1,C1,C1
1414,C1,C1,C1,C1,C1
1415,C1,C1,C1,C1,C1
1416,C1,C1,C1,C1,C1
1417,C1,C1,C1,C1,C1
1418,C1,C1,C1,C1,C1
1419,C1,C1,C1,C1,C1
1420,C1,C1,C1,C1,C1
1421,C1,C1,C1,C1,C1
1422,C1,C1,C1,C1,C1
1423,C1,C1,C1,C1,C1
1424,C1,C1,C1,C1,C1
1425,C1,C1,C1,C1,C1
1426,C1,C1,C1,C1,C1
1427,C1,C1,C1,C1,C1
1428,C1,C1,C1,C1,C1
1429,C1,C1,C1,C1,C1
1430,C1,C1,C1,C1,C1
1431,C1,C1,C1,C1,C1
1432,C1,C1,C1,C1,C1
1433,C1,C1,C1,C1,C1
1434,C1,C1,C1,C1,C1
1435,C1,C1,C1,C1,C1
1436,C1,C1,C1,C1,C1
1437,C1,C1,C1,C1,C1
1438,C1,C1,C1,C1,C1
1439,C1,C1,C1,C1,C1
1440,C1,C1,C1,C1,C1
1441,C1,C1,C1,C1,C1
1442,C1,C1,C1,C1,C1
1443,C1,C1,C1,C1,C1
1444,C1,C1,C1,C1,C1
1445,C1,C1,C1,C1,C1
1446,C1,C1,C1,C1,C1
1447,C1,C1,C1,C1,C1
1448,C1,C1,C1,C1,C1
1449,ABSTAIN,ABSTAIN,C1,C1,C1
1450,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1451,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1452,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1453,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1454,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1455,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1456,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1457,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1458,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1459,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,C1
1460,C1,C1,ABSTAIN,C1,C1
1461,C1,C1,C1,C1,C1
1462,C1,C1,C1,C1,C1
1463,C1,C1,C1,C1,C1
1464,C1,C1,C1,C1,C1
1465,C1,C1,C1,C1,C1
1466,C1,C1,C1,C1,C1
1467,C1,C1,C1,C1,C1
1468,C1,C1,C1,C1,C1
1469,C1,C1,C1,C1,C1
1470,C1,C1,C1,C1,C1
1471,C1,C1,C1,C1,C1
1472,C1,C1,C1,C1,C1
1473,C1,C1,C1,C1,C1
1474,C1,C1,C1,C1,C1
1475,C1,C1,C1,C1,C1
1476,C1,C1,C1,C1,C1
1477,C1,C1,C1,C1,C1
1478,C1,C1,C1,C1,C1
1479,C1,C1,C1,C1,C1
1480,C1,C1,C1,C1,C1
1481,C1,C1,C1,C1,C1
1482,C1,C1,C1,C1,C1
1483,ABSTAIN,ABSTAIN,C1,C1,C1
1484,ABSTAIN,ABSTAIN,C1,C1,C1
